stochastic_day_id,typical_day_id,uncertainty_case_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,10,15.0,8300.0,4680.0,45.0,0.0,3991.2314431205664,0.0,6878.178773635036,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,260.6428935355731,1009.4102167556025,19.41173493760774,0.0,25.58826506239226,164.43655351505015,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,11,15.0,8200.0,4320.0,35.0,0.0,4308.715762459702,0.0,6419.633522059368,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,1088.3492845190704,20.929793933059045,0.0,14.070206066940955,150.3663474481092,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,12,15.0,8000.0,4140.0,30.0,0.0,4081.9412486460337,0.0,6878.178773635036,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,1580.1200222810699,30.386923505405193,0.3869235054051927,0.0,150.7532709535144,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,13,15.0,7900.0,4140.0,30.0,0.0,3537.6824154932287,0.0,7795.2692767863755,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,2052.9516922796042,39.47984023614624,9.479840236146238,0.0,160.23311118966063,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,14,15.0,8000.0,4320.0,35.0,0.0,2630.584360238555,0.0,8712.359779937713,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,1902.9441401762679,36.595079618774385,1.5950796187743848,0.0,161.828190808435,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,15,15.0,8300.0,4680.0,40.0,0.0,1587.4215966956797,0.0,9629.45028308905,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,260.6428935355731,1356.8718797847303,26.0936899958602,0.0,13.906310004139801,147.9218808042952,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,16,15.0,8600.0,5130.0,50.0,0.0,544.2588331528044,0.0,10087.99553466472,0.0,1710.0,5130.0,0.0,-0.0,0.0,0.0,260.6428935355731,322.25436781752467,6.197199381106244,0.0,43.802800618893755,104.11908018540146,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,17,15.0,9000.0,5760.0,60.0,0.0,90.7098055254674,0.0,10775.813412028223,0.0,1920.0,5760.0,0.0,-0.0,0.0,53.47678244630964,204.35154359208926,0.0,-0.0,0.0,60.0,44.11908018540145,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,18,15.0,8800.0,6300.0,50.0,0.0,0.0,-0.0,11463.631289391727,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,204.35154359208926,563.6312893917275,10.83906325753322,0.0,39.16093674246678,4.95814344293467,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,19,15.0,8200.0,6480.0,35.0,0.0,0.0,-0.0,11922.176540967397,0.0,2160.0,6480.0,0.0,-0.0,0.0,0.0,204.35154359208926,1562.1765409673972,30.04185655706533,0.0,4.95814344293467,0.0,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,20,15.0,7400.0,6300.0,25.0,0.0,0.0,-0.0,12609.994418330902,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,204.35154359208926,3109.9944183309017,59.80758496790196,34.80758496790196,0.0,34.80758496790196,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,21,15.0,6500.0,6120.0,20.0,0.0,0.0,-0.0,11970.337223733028,410.3845688100391,2040.0,6120.0,0.0,-0.0,0.0,0.0,204.35154359208926,3430.337223733028,65.96802353332747,45.96802353332747,0.0,80.77560850122943,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,22,15.0,5800.0,5850.0,15.0,0.0,0.0,-0.0,11239.591276305116,224.040013086611,1950.0,5850.0,0.0,-0.0,59.254052572088234,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,131.7436320345569,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__PV_LOW,TD_TRANSITION,PV_LOW,23,15.0,5400.0,5670.0,15.0,0.0,0.0,-0.0,7582.107294228346,2964.4334920120436,1890.0,5670.0,0.0,-0.0,0.0,0.0,260.6428935355731,292.10729422834584,5.617447965929728,0.0,9.382552034070272,122.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,0,15.0,5200.0,5580.0,15.0,3268.2495114162393,-0.0,0.0,7222.087712316788,0.0,1860.0,5580.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,173.32910353381408,0.0,-0.0,0.0,2117.4988584465814
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,1,15.0,5000.0,5490.0,15.0,2522.386103393611,-0.0,0.0,7737.951120339417,0.0,1830.0,5490.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,224.29712706714156,0.0,-0.0,0.0,1634.2539563887206
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,2,15.0,4800.0,5400.0,15.0,1776.5226953709844,-0.0,0.0,8253.814528362043,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,275.26515060046904,0.0,-0.0,0.0,1151.0090543308609
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,3,15.0,4700.0,5310.0,15.0,1576.9746972529933,-0.0,0.0,8597.723467043796,0.0,1770.0,5310.0,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,3430.337223733028,65.96802353332747,50.96802353332747,0.0,326.2331741337965,0.0,-0.0,0.0,1021.7219063502145
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,4,15.0,4800.0,5220.0,20.0,0.0,-0.0,0.0,8941.632405725548,0.0,1740.0,5220.0,0.0,-0.0,0.0,220.8605571538277,288.800990067117,2622.492962879375,50.432556978449526,30.432556978449526,0.0,356.665731112246,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,5,15.0,5200.0,5400.0,25.0,0.0,129.58543646495346,0.0,8597.723467043796,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,288.800990067117,1727.3089035087492,33.21747891362979,8.21747891362979,0.0,364.8832100258758,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,6,15.0,6200.0,5850.0,40.0,0.0,777.5126187897207,0.0,7909.905589680293,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,288.800990067117,537.4182084700136,10.334965547500262,0.0,29.66503445249974,335.2181755733761,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,7,15.0,7000.0,6300.0,50.0,3.678738826899462,1943.7815469743018,0.0,6878.178773635038,0.0,2100.0,6300.0,0.0,-0.0,0.0,274.3609405637612,0.0,0.0,-0.0,0.0,50.0,285.2181755733761,0.0,-0.0,0.0,2.3834548859481615
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,8,15.0,7600.0,6120.0,55.0,0.0,3563.5995027862205,0.0,6190.360896271533,0.0,2040.0,6120.0,0.0,-0.0,0.0,-0.0,0.0,113.96039905775388,2.1915461357260364,0.0,52.808453864273964,232.40972170910212,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,9,15.0,8100.0,5400.0,55.0,0.0,4859.453867435755,0.0,5502.543018908029,0.0,1800.0,5400.0,0.0,-0.0,0.0,-0.0,-0.0,461.99688634378344,8.884555506611221,0.0,46.11544449338878,186.29427721571335,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,10,15.0,8300.0,4680.0,45.0,0.0,5701.759204457952,0.0,5158.634080226277,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,0.0,1000.393284684229,19.238332397773636,0.0,25.761667602226364,160.53260961348698,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,11,15.0,8200.0,4320.0,35.0,2100.3038501032124,6155.308232085289,0.0,4814.725141544526,0.0,1440.0,4320.0,0.0,-0.0,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,30.968023533327468,0.0,191.50063314681444,0.0,-0.0,0.0,1360.7868644818714
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,12,15.0,8000.0,4140.0,30.0,1820.3585025838456,5831.3446409229055,0.0,5158.634080226277,0.0,1380.0,4140.0,0.0,-0.0,-0.0,0.0,0.0,3430.337223733028,65.96802353332747,35.96802353332747,0.0,227.46865668014192,0.0,-0.0,0.0,1179.4102738240736
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,13,15.0,7900.0,4140.0,30.0,1810.0532440100615,5053.832022133185,0.0,5846.451957589781,0.0,1380.0,4140.0,0.0,-0.0,-0.0,0.0,-0.0,3430.337223733028,65.96802353332747,35.96802353332747,0.0,263.4366802134694,0.0,-0.0,0.0,1172.733496794119
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,14,15.0,8000.0,4320.0,35.0,2852.4506718598536,3757.97765748365,0.0,6534.269834953286,0.0,1440.0,4320.0,0.0,-0.0,274.3609405637612,0.0,260.6428935355731,3430.337223733028,65.96802353332747,30.968023533327468,0.0,294.4047037467969,0.0,-0.0,0.0,1848.1027902979993
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,15,15.0,8300.0,4680.0,40.0,4074.8653138433156,2267.7451381366855,0.0,7222.087712316788,0.0,1560.0,4680.0,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,3430.337223733028,65.96802353332747,25.968023533327468,0.0,320.37272728012437,0.0,-0.0,0.0,2640.1052368390842
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,16,15.0,8600.0,5130.0,50.0,1966.4907302117385,777.5126187897207,0.0,7565.996650998541,0.0,1710.0,5130.0,0.0,-0.0,0.0,0.0,521.2857870711462,0.0,-0.0,0.0,50.0,270.37272728012437,0.0,-0.0,0.0,1274.0893441041856
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,17,15.0,9000.0,5760.0,60.0,2708.5545045138792,129.58543646495346,0.0,8081.860059021167,0.0,1920.0,5760.0,0.0,-0.0,0.0,-0.0,521.2857870711462,0.0,-0.0,0.0,60.0,210.37272728012437,0.0,-0.0,0.0,1754.8724634745424
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,18,15.0,8800.0,6300.0,50.0,2027.9155923924427,-0.0,0.0,8597.723467043796,0.0,2100.0,6300.0,0.0,-0.0,0.0,274.3609405637612,232.48479700402913,0.0,-0.0,0.0,50.0,160.37272728012437,0.0,-0.0,0.0,1313.8865123110636
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,19,15.0,8200.0,6480.0,35.0,1240.011223372449,-0.0,0.0,8941.632405725548,0.0,2160.0,6480.0,0.0,-0.0,0.0,178.35637090200305,44.74124868613121,0.0,-0.0,0.0,35.0,125.37272728012437,0.0,-0.0,0.0,803.4032716230097
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,20,15.0,7400.0,6300.0,25.0,0.0,-0.0,0.0,9457.495813748175,0.0,2100.0,6300.0,0.0,-0.0,0.0,42.50418625182465,0.0,0.0,-0.0,0.0,25.0,100.37272728012437,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,21,15.0,6500.0,6120.0,20.0,0.0,-0.0,0.0,9285.5413444073,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,-0.0,745.5413444073001,14.337333546294234,0.0,5.662666453705766,94.7100608264186,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,22,15.0,5800.0,5850.0,15.0,0.0,-0.0,0.0,8597.723467043796,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,-0.0,847.7234670437956,16.30237436622684,1.3023743662268394,0.0,96.01243519264544,0.0,-0.0,0.0,-0.0
TD_TRANSITION__WIND_LOW,TD_TRANSITION,WIND_LOW,23,15.0,5400.0,5670.0,15.0,1804.5848808912097,-0.0,0.0,7909.905589680293,0.0,1890.0,5670.0,0.0,-0.0,274.3609405637612,0.0,260.6428935355731,2150.1295300077413,41.34864480784118,26.348644807841183,0.0,122.36108000048662,0.0,-0.0,0.0,1169.1905443294147
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,0,12.5,5720.000000000001,6138.000000000001,15.0,0.0,0.0,-0.0,7766.000000000001,1863.4502830890497,2046.0000000000002,6138.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,107.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,1,12.5,5500.0,6039.000000000001,15.0,0.0,0.0,-0.0,10317.268160452555,0.0,2013.0000000000002,6039.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,2804.268160452555,53.928233854856835,38.928233854856835,0.0,146.28931385534347,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,2,12.5,5280.0,5940.000000000001,15.0,0.0,0.0,-0.0,7260.0,3745.086037816058,1980.0000000000002,5940.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,15.0,131.28931385534347,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,3,12.5,5170.0,5841.000000000001,15.0,0.0,0.0,-0.0,10547.337223733028,916.2940656586998,1947.0000000000002,5841.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,50.96802353332747,0.0,182.25733738867092,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,4,12.5,5280.0,5742.000000000001,20.0,0.0,0.0,-0.0,10624.337223733028,1297.8393172343694,1914.0000000000002,5742.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,45.96802353332747,0.0,228.2253609219984,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,5,12.5,5720.000000000001,5940.000000000001,25.0,0.0,129.58543646495346,0.0,10612.51098351273,851.1203058789979,1980.0000000000002,5940.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,3042.0964199776813,58.50185423034003,33.50185423034003,0.0,261.72721515233843,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,6,12.5,6820.000000000001,6435.000000000001,40.0,0.0,777.5126187897207,0.0,10546.54078624039,0.0,2145.0000000000005,6435.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,2359.0534050301108,45.36641163519444,5.366411635194439,0.0,267.09362678753286,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,7,12.5,7700.000000000001,6930.000000000001,50.0,0.0,1943.7815469743018,0.0,9170.905031513383,0.0,2310.0000000000005,6930.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,1104.6865784876845,21.243972663224703,0.0,28.756027336775297,238.33759945075755,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,8,12.5,8360.0,6732.000000000001,55.0,0.0,3563.5995027862205,0.0,8253.814528362043,0.0,2244.0000000000005,6732.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,1213.4140311482638,23.33488521438969,0.0,31.66511478561031,206.67248466514724,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,9,12.5,8910.0,5940.000000000001,55.0,0.0,4859.453867435755,0.0,7336.724025210706,0.0,1980.0000000000002,5940.000000000001,0.0,-0.0,0.0,0.0,260.6428935355731,1306.1778926464604,25.118805627816545,0.0,29.881194372183455,176.7912902929638,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,10,12.5,9130.0,5148.0,45.0,0.0,5701.759204457952,0.0,6878.178773635036,0.0,1716.0,5148.0,0.0,-0.0,0.0,0.0,260.6428935355731,1733.9379780929885,33.34496111717286,0.0,11.655038882827142,165.13625141013665,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,11,12.5,9020.0,4752.0,35.0,0.0,6155.308232085289,0.0,6419.633522059368,0.0,1584.0,4752.0,0.0,-0.0,0.0,0.0,260.6428935355731,1970.9417541446574,37.90272604124341,2.9027260412434117,0.0,168.03897745138005,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,12,12.5,8800.0,4554.0,30.0,0.0,5831.3446409229055,0.0,6878.178773635036,0.0,1518.0,4554.0,0.0,-0.0,0.0,0.0,260.6428935355731,2391.5234145579416,45.99083489534503,15.990834895345031,0.0,184.0298123467251,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,13,12.5,8690.0,4554.0,30.0,0.0,5053.832022133185,0.0,7795.2692767863755,0.0,1518.0,4554.0,0.0,-0.0,0.0,0.0,260.6428935355731,2641.1012989195606,50.790409594606935,20.790409594606935,0.0,204.82022194133202,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,14,12.5,8800.0,4752.0,35.0,0.0,3757.97765748365,0.0,8712.359779937713,0.0,1584.0,4752.0,0.0,-0.0,-0.0,0.0,260.6428935355731,2086.337437421363,40.12187379656468,5.121873796564678,0.0,209.9420957378967,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,15,12.5,9130.0,5148.0,40.0,0.0,2267.7451381366855,0.0,9629.45028308905,0.0,1716.0,5148.0,0.0,-0.0,274.3609405637612,0.0,521.2857870711462,776.8344806619743,14.939124628114891,0.0,25.06087537188511,184.88122036601158,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,16,12.5,9460.0,5643.000000000001,50.0,254.63128939173146,777.5126187897207,0.0,10087.99553466472,0.0,1881.0000000000002,5643.000000000001,0.0,-0.0,0.0,220.8605571538277,288.800990067117,0.0,-0.0,0.0,50.0,134.88122036601158,0.0,-0.0,-0.0,164.97561239690282
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,17,12.5,9900.0,6336.000000000001,60.0,1106.601151506824,129.58543646495346,0.0,10775.813412028223,0.0,2112.0000000000005,6336.000000000001,0.0,-0.0,0.0,0.0,288.800990067117,0.0,-0.0,0.0,60.0,74.88122036601159,0.0,-0.0,-0.0,716.9668860612712
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,18,12.5,9680.0,6930.000000000001,50.0,252.0077700445113,-0.0,0.0,11463.631289391727,0.0,2310.0000000000005,6930.000000000001,0.0,-0.0,0.0,274.3609405637612,0.0,0.0,-0.0,0.0,50.0,24.881220366011593,0.0,-0.0,-0.0,163.27583421183888
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,19,12.5,9020.0,7128.000000000001,35.0,0.0,0.0,-0.0,11922.176540967397,0.0,2376.0000000000005,7128.000000000001,0.0,-0.0,0.0,0.0,-0.0,526.1765409673972,10.118779633988407,0.0,24.881220366011593,0.0,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,20,12.5,8140.000000000001,6930.000000000001,25.0,0.0,0.0,-0.0,12609.994418330902,0.0,2310.0000000000005,6930.000000000001,0.0,-0.0,0.0,0.0,-0.0,2159.9944183309017,41.538354198671186,16.538354198671186,0.0,16.538354198671186,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,21,12.5,7150.000000000001,6732.000000000001,20.0,0.0,0.0,-0.0,12304.970606626048,75.75118591701903,2244.0000000000005,6732.000000000001,0.0,-0.0,-0.0,0.0,0.0,2910.970606626047,55.98020397357783,35.98020397357783,0.0,52.518558172249016,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,22,12.5,6380.000000000001,6435.000000000001,15.0,0.0,0.0,-0.0,11463.631289391727,0.0,2145.0000000000005,6435.000000000001,0.0,-0.0,-0.0,0.0,0.0,2938.6312893917275,56.512140180610146,41.512140180610146,0.0,94.03069835285916,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__LOAD_HIGH,TD_TRANSITION,LOAD_HIGH,23,12.5,5940.000000000001,6237.000000000001,15.0,0.0,0.0,-0.0,10546.54078624039,0.0,2079.0000000000005,6237.000000000001,0.0,-0.0,274.3609405637612,0.0,260.6428935355731,2253.1798456766282,43.33038164762747,28.33038164762747,0.0,122.36108000048662,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,0,10.0,5200.0,5580.0,19.5,0.0,0.0,-0.0,9629.45028308905,0.0,1860.0,5580.0,0.0,-0.0,0.0,0.0,260.6428935355731,2569.4502830890506,49.412505444020205,29.912505444020205,0.0,152.27358544450684,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,1,10.0,5000.0,5490.0,19.5,0.0,0.0,-0.0,9545.177989117788,772.0901713347666,1830.0,5490.0,0.0,-0.0,0.0,0.0,260.6428935355731,2715.1779891177885,52.21496132918824,32.71496132918824,0.0,184.98854677369508,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,2,10.0,4800.0,5400.0,19.5,0.0,0.0,-0.0,6600.0,4405.086037816058,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,19.5,165.48854677369508,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,3,10.0,4700.0,5310.0,19.5,0.0,0.0,-0.0,9900.337223733028,1563.2940656586998,1770.0,5310.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,46.46802353332747,0.0,211.95657030702256,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,4,10.0,4800.0,5220.0,26.0,0.0,0.0,-0.0,6540.0,5382.176540967397,1740.0,5220.0,0.0,-0.0,0.0,0.0,260.6428935355731,0.0,-0.0,0.0,26.0,185.95657030702256,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,5,10.0,5200.0,5400.0,32.5,0.0,0.0,129.58543646495346,10430.337223733028,1033.2940656586998,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,33.46802353332747,0.0,219.42459384035,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,6,10.0,6200.0,5850.0,52.0,0.0,777.5126187897207,0.0,10546.54078624039,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,260.6428935355731,3174.0534050301108,61.039488558271366,9.039488558271366,0.0,228.46408239862137,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,7,10.0,7000.0,6300.0,65.0,0.0,1943.7815469743018,0.0,9170.905031513383,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,260.6428935355731,2014.6865784876845,38.7439726632247,0.0,26.256027336775297,202.20805506184607,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,8,10.0,7600.0,6120.0,71.5,0.0,3563.5995027862205,0.0,8253.814528362043,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,260.6428935355731,2177.414031148264,41.873346752851226,0.0,29.626653247148774,172.5814018146973,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,9,10.0,8100.0,5400.0,71.5,0.0,4859.453867435755,0.0,7336.724025210706,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,260.6428935355731,2296.1778926464604,44.15726716627809,0.0,27.34273283372191,145.2386689809754,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,10,10.0,8300.0,4680.0,58.5,0.0,5701.759204457952,0.0,6878.178773635036,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,260.6428935355731,2719.9379780929885,52.30649957871132,0.0,6.193500421288682,139.04516855968672,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,11,10.0,8200.0,4320.0,45.5,0.0,6155.308232085289,0.0,6419.633522059368,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,2934.9417541446574,56.44118757970495,10.941187579704952,0.0,149.98635613939166,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,12,10.0,8000.0,4140.0,39.0,0.0,5831.3446409229055,0.0,6878.178773635036,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,3329.5234145579416,64.02929643380658,25.02929643380658,0.0,175.01565257319822,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,13,10.0,7900.0,4140.0,39.0,0.0,5053.832022133185,0.0,7656.505201599843,138.76407518653286,1380.0,4140.0,0.0,-0.0,0.0,0.0,260.6428935355731,3430.337223733028,65.96802353332747,26.968023533327468,0.0,201.9836761065257,0.0,-0.0,-0.0,-0.0
TD_TRANSITION__H2_HIGH,TD_TRANSITION,H2_HIGH,14,10.0,8000.0,4320.0,45.5,0.0,3757.97765748365,0.0,8712.359779937713,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,260.6428935355731,3030.337437421363,58.27571995041083,12.775719950410831,0.0,214.75939605693654,0.0,-0.0,-0.0,-0.0
