case_id,carbon_cap_ratio,typical_day_id,hour,weight_days,electric_load_kw,heat_load_kw,hydrogen_load_kg,grid_buy_kw,pv_used_kw,pv_curtail_kw,wind_used_kw,wind_curtail_kw,heat_pump_power_kw,heat_pump_heat_kw,gas_boiler_heat_kw,gas_consumption_m3,battery_charge_kw,battery_discharge_kw,battery_soc_kwh,electrolyzer_power_kw,h2_production_kg,h2_charge_kg,h2_discharge_kg,h2_storage_kg,h2_external_supply_kg,h2_fuel_cell_kg,fuel_cell_power_kw,carbon_emission_kg
CARBON_CAP_090,0.9,TD_SUMMER,13,120,9085.0,2760.0,30.0,0.0,4731.687066747171,0.0,7450.147085985776,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,1124.0786847177308,2176.8341527329476,41.86219524486438,11.862195244864381,0.0,213.25524348558332,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,14,120,9200.0,2880.0,35.0,0.0,3518.433972709435,0.0,8326.634978454691,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,1124.0786847177308,1685.0689511641258,32.40517213777165,0.0,2.5948278622283496,210.66041562335496,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,15,120,9545.0,3120.0,40.0,0.0,2123.1929145660383,0.0,9203.122870923606,0.0,1040.0,3120.0,0.0,-0.0,-0.0,0.0,1124.0786847177308,741.3157854896435,14.256072797877763,0.0,25.743927202122237,184.91648842123283,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,16,120,9890.0,3420.0,50.0,660.6813264192951,727.9518564226418,0.0,9641.366817158063,0.0,1140.0,3420.0,0.0,-0.0,0.0,-0.0,1124.0786847177308,0.0,-0.0,0.0,50.0,134.91648842123283,0.0,-0.0,-0.0,428.05543138706133
CARBON_CAP_090,0.9,TD_SUMMER,17,120,10350.0,3840.0,60.0,705.9685477431995,121.32530940377363,0.0,10298.732736509748,0.0,1280.0,3840.0,0.0,-0.0,0.0,503.97340634327924,593.5803622511211,0.0,-0.0,0.0,60.0,74.91648842123283,0.0,-0.0,-0.0,457.3970220828189
CARBON_CAP_090,0.9,TD_SUMMER,18,120,10120.0,4200.0,50.0,0.0,-0.0,0.0,10956.098655861435,0.0,1400.0,4200.0,0.0,-0.0,0.0,563.901344138565,0.0,0.0,-0.0,0.0,50.0,24.916488421232827,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,19,120,9430.0,4320.0,35.0,0.0,-0.0,0.0,11394.342602095892,0.0,1440.0,4320.0,0.0,-0.0,-0.0,0.0,0.0,524.3426020958923,10.083511578767173,0.0,24.916488421232827,0.0,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,20,120,8510.0,4200.0,25.0,0.0,0.0,-0.0,12051.70852144758,0.0,1400.0,4200.0,0.0,-0.0,-0.0,0.0,0.0,2141.708521447579,41.18670233553037,16.18670233553037,0.0,16.18670233553037,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,21,120,7474.999999999999,4080.0,20.0,0.0,0.0,-0.0,11832.586548330351,0.0,1360.0,4080.0,0.0,-0.0,563.901344138565,0.0,535.7062769316368,2433.6852041917864,46.80163854214974,26.80163854214974,0.0,42.98834087768011,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,22,120,6669.999999999999,3900.0,15.0,0.0,0.0,-0.0,9655.23584157692,1300.8628142845155,1300.0,3900.0,0.0,-0.0,27.719016239187976,0.0,562.0393423588654,1657.5168253377335,31.875323564187184,16.875323564187184,0.0,59.86366444186729,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_SUMMER,23,120,6209.999999999999,3780.0,15.0,0.0,0.0,-0.0,10079.61076339252,0.0,1260.0,3780.0,0.0,-0.0,0.0,0.0,562.0393423588654,2609.610763392521,50.184822372933105,35.184822372933105,0.0,95.0484868148004,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,0,120,5460.0,8370.0,15.0,1878.9687513312456,-0.0,0.0,9203.122870923606,0.0,2790.0,8370.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,39.46330042797793,0.0,134.51178724277833,0.0,-0.0,0.0,1217.3838539875142
CARBON_CAP_090,0.9,TD_WINTER,1,120,5250.0,8235.0,15.0,486.90236936651564,-0.0,0.0,9860.488790275293,0.0,2745.0,8235.0,0.0,-0.0,0.0,479.70046261304304,57.09148697670906,2832.091622254852,54.46330042797793,39.46330042797793,0.0,173.97508767075624,0.0,-0.0,0.0,315.4640451125655
CARBON_CAP_090,0.9,TD_WINTER,2,120,5040.0,8100.000000000001,15.0,0.0,-0.0,0.0,10517.854709626978,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,54.23691262787361,0.0,2832.091622254852,54.46330042797793,39.46330042797793,0.0,213.43838809873415,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,3,120,4935.0,7965.000000000001,15.0,0.0,-0.0,0.0,10956.098655861435,0.0,2655.0000000000005,7965.000000000001,0.0,-0.0,534.0070336065837,0.0,507.3066819262545,2832.091622254852,54.46330042797793,39.46330042797793,0.0,252.90168852671206,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,4,120,5040.0,7830.000000000001,20.0,0.0,0.0,-0.0,11045.992966393416,348.349635702476,2610.0000000000005,7830.000000000001,0.0,-0.0,563.901344138565,0.0,1043.0129588578914,2832.091622254852,54.46330042797793,34.46330042797793,0.0,287.36498895469,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,5,120,5460.0,8100.000000000001,25.0,0.0,121.32530940377363,0.0,10956.098655861435,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,85.33234301035735,0.0,1124.0786847177308,2832.091622254852,54.46330042797793,29.463300427977927,0.0,316.828289382668,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,6,120,6510.0,8775.0,40.0,0.0,727.9518564226418,0.0,10079.61076339252,0.0,2925.0,8775.0,0.0,-0.0,0.0,563.901344138565,530.4983224666097,1936.4639639537272,37.23969161449476,0.0,2.7603083855052404,314.06798099716275,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,7,120,7350.0,9450.0,50.0,0.0,1819.8796410566044,0.0,8764.878924689148,0.0,3150.0,9450.0,0.0,-0.0,0.0,503.97340634327924,0.0,588.7319720890318,11.321768694019845,0.0,38.678231305980155,275.3897496911826,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,8,120,7980.0,9180.0,55.0,0.0,3336.4460086037748,0.0,7888.391032220233,0.0,3060.0,9180.0,0.0,-0.0,0.0,0.0,-0.0,184.8370408240071,3.5545584773847523,0.0,51.44544152261525,223.94430816856735,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,9,120,8505.0,8100.000000000001,55.0,0.0,4549.699102641511,0.0,7011.903139751318,0.0,2700.0000000000005,8100.000000000001,0.0,-0.0,0.0,-0.0,0.0,356.6022423928289,6.8577354306313225,0.0,48.14226456936868,175.80204359919867,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,10,120,8715.0,7020.000000000001,45.0,0.0,5338.313613766039,0.0,6573.659193516861,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,0.0,-0.0,0.0,856.9728072829002,16.480246293901928,0.0,28.519753706098072,147.2822898931006,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,11,120,8610.0,6480.0,35.0,1759.1622107715775,5762.952196679247,0.0,6135.415247282404,0.0,2160.0,6480.0,0.0,-0.0,55.43803247837595,0.0,52.66613085445715,2832.091622254852,54.46330042797793,19.463300427977927,0.0,166.7455903210785,0.0,-0.0,0.0,1139.7611963589052
CARBON_CAP_090,0.9,TD_WINTER,12,120,8400.0,6210.0,30.0,1268.7935055681774,5459.638923169813,0.0,6573.659193516861,0.0,2070.0,6210.0,0.0,-0.0,0.0,0.0,52.66613085445715,2832.091622254852,54.46330042797793,24.463300427977927,0.0,191.20889074905642,0.0,-0.0,0.0,822.0513122576222
CARBON_CAP_090,0.9,TD_WINTER,13,120,8295.0,6210.0,30.0,1015.2574695219037,4731.687066747171,0.0,7450.147085985776,0.0,2070.0,6210.0,0.0,-0.0,0.0,0.0,52.66613085445715,2832.091622254852,54.46330042797793,24.463300427977927,0.0,215.67219117703434,0.0,-0.0,0.0,657.7853145032415
CARBON_CAP_090,0.9,TD_WINTER,14,120,8400.0,6480.0,35.0,2110.9240152292914,3518.433972709435,0.0,8326.634978454691,0.0,2160.0,6480.0,0.0,-0.0,563.901344138565,0.0,588.372407786094,2832.091622254852,54.46330042797793,19.463300427977927,0.0,235.13549160501225,0.0,-0.0,0.0,1367.667669467058
CARBON_CAP_090,0.9,TD_WINTER,15,120,8715.0,7020.000000000001,40.0,3124.6771809037728,2123.1929145660383,0.0,9203.122870923606,0.0,2340.0000000000005,7020.000000000001,0.0,-0.0,563.901344138565,0.0,1124.0786847177308,2832.091622254852,54.46330042797793,14.463300427977927,0.0,249.59879203299016,0.0,-0.0,0.0,2024.4783455075544
CARBON_CAP_090,0.9,TD_WINTER,16,120,9030.0,7695.000000000001,50.0,1225.6813264192951,727.9518564226418,0.0,9641.366817158063,0.0,2565.0000000000005,7695.000000000001,0.0,-0.0,0.0,-0.0,1124.0786847177308,0.0,-0.0,0.0,50.0,199.59879203299016,0.0,-0.0,0.0,794.1189313870614
CARBON_CAP_090,0.9,TD_WINTER,17,120,9450.0,8640.0,60.0,1771.6259456473063,121.32530940377363,0.0,10298.732736509748,0.0,2880.0,8640.0,0.0,-0.0,0.0,138.31600843917204,978.4828863607075,0.0,-0.0,0.0,60.0,139.59879203299016,0.0,-0.0,0.0,1147.8364501848898
CARBON_CAP_090,0.9,TD_WINTER,18,120,9240.0,9450.0,50.0,870.0,-0.0,0.0,10956.098655861435,0.0,3150.0,9450.0,0.0,-0.0,0.0,563.901344138565,384.90252410958703,0.0,-0.0,0.0,50.0,89.59879203299016,0.0,-0.0,0.0,563.673
CARBON_CAP_090,0.9,TD_WINTER,19,120,8610.0,9720.0,35.0,0.0,-0.0,0.0,11394.342602095892,0.0,3150.0,9450.0,270.0,29.946761313220936,0.0,365.6573979041077,0.0,0.0,-0.0,0.0,35.0,54.59879203299016,0.0,-0.0,0.0,64.68500443655722
CARBON_CAP_090,0.9,TD_WINTER,20,120,7770.0,9450.0,25.0,0.0,-0.0,0.0,12051.70852144758,0.0,3150.0,9450.0,0.0,-0.0,-0.0,0.0,0.0,1131.7085214475792,21.763625412453447,0.0,3.2363745875465533,51.36241744544361,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,21,120,6825.0,9180.0,20.0,0.0,-0.0,0.0,11832.586548330351,0.0,3060.0,9180.0,0.0,-0.0,27.719016239187976,0.0,26.333065427228576,1919.8675320911634,36.92052946329161,16.920529463291608,0.0,68.28294690873523,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,22,120,6090.0,8775.0,15.0,0.0,-0.0,0.0,10956.098655861435,0.0,2925.0,8775.0,0.0,-0.0,0.0,0.0,26.333065427228576,1941.098655861435,37.3288203050276,22.328820305027598,0.0,90.61176721376282,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_WINTER,23,120,5670.0,8505.0,15.0,0.0,-0.0,0.0,10079.61076339252,0.0,2835.0,8505.0,0.0,-0.0,563.901344138565,0.0,562.0393423588654,1010.7094192539553,19.436719601037602,4.436719601037602,0.0,95.0484868148004,0.0,-0.0,0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,0,125,5200.0,5580.0,15.0,0.0,0.0,-0.0,9203.122870923606,0.0,1860.0,5580.0,0.0,-0.0,0.0,0.0,562.0393423588654,2143.1228709236057,41.2139013639155,26.213901363915497,0.0,121.2623881787159,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,1,125,5000.0,5490.0,15.0,0.0,0.0,-0.0,9662.091622254851,198.3971680204413,1830.0,5490.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,39.46330042797793,0.0,160.72568860669384,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,2,125,4800.0,5400.0,15.0,0.0,0.0,-0.0,9432.091622254851,1085.7630873721264,1800.0,5400.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,39.46330042797793,0.0,200.18898903467175,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,3,125,4700.0,5310.0,15.0,0.0,0.0,-0.0,9302.091622254851,1654.0070336065837,1770.0,5310.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,39.46330042797793,0.0,239.65228946264966,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,4,125,4800.0,5220.0,20.0,0.0,0.0,-0.0,9372.091622254851,2022.250979841041,1740.0,5220.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,34.46330042797793,0.0,274.1155898906276,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,5,125,5200.0,5400.0,25.0,0.0,0.0,121.32530940377363,9832.091622254851,1124.0070336065837,1800.0,5400.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,29.463300427977927,0.0,303.5788903186055,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,6,125,6200.0,5850.0,40.0,0.0,727.9518564226418,0.0,10079.61076339252,0.0,1950.0,5850.0,0.0,-0.0,0.0,0.0,562.0393423588654,2657.562619815162,51.10697345798389,11.10697345798389,0.0,314.6858637765894,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,7,125,7000.0,6300.0,50.0,0.0,335.12107531085167,1484.7585657457528,8764.878924689148,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,562.0393423588654,0.0,-0.0,0.0,50.0,264.6858637765894,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,8,125,7600.0,6120.0,55.0,0.0,3336.4460086037748,0.0,7888.391032220233,0.0,2040.0,6120.0,0.0,-0.0,0.0,0.0,562.0393423588654,1584.8370408240075,30.477635400461686,0.0,24.522364599538314,240.16349917705105,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,9,125,8100.0,5400.0,55.0,0.0,4549.699102641511,0.0,7011.903139751318,0.0,1800.0,5400.0,0.0,-0.0,0.0,0.0,562.0393423588654,1661.6022423928289,31.953889276785173,0.0,23.046110723214827,217.1173884538362,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,10,125,8300.0,4680.0,45.0,0.0,3286.340806483139,2051.9728072829002,6573.659193516861,0.0,1560.0,4680.0,0.0,-0.0,0.0,0.0,562.0393423588654,0.0,-0.0,0.0,45.0,172.1173884538362,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,11,125,8200.0,4320.0,35.0,0.0,5316.148389951233,446.803806728014,6135.415247282404,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,562.0393423588654,1811.5636372336382,34.83776225449304,0.0,0.1622377455069568,171.95515070832926,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,12,125,8000.0,4140.0,30.0,0.0,5459.638923169813,0.0,6573.659193516861,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,562.0393423588654,2653.298116686674,51.02496378243604,21.02496378243604,0.0,192.9801144907653,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,13,125,7900.0,4140.0,30.0,0.0,4661.944536269075,69.74253047809634,7450.147085985776,0.0,1380.0,4140.0,0.0,-0.0,0.0,0.0,562.0393423588654,2832.091622254852,54.46330042797793,24.463300427977927,0.0,217.4434149187432,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,14,125,8000.0,4320.0,35.0,0.0,3518.433972709435,0.0,8326.634978454691,0.0,1440.0,4320.0,0.0,-0.0,0.0,0.0,562.0393423588654,2405.068951164126,46.2513259839255,11.251325983925497,0.0,228.69474090266868,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,15,125,8300.0,4680.0,40.0,0.0,2123.1929145660383,0.0,7736.807085433962,1466.3157854896435,1560.0,4680.0,0.0,-0.0,0.0,0.0,562.0393423588654,0.0,-0.0,0.0,40.0,188.69474090266868,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,16,125,8600.0,5130.0,50.0,0.0,668.633182841937,59.31867358070474,9641.366817158063,0.0,1710.0,5130.0,0.0,-0.0,0.0,0.0,562.0393423588654,0.0,-0.0,0.0,50.0,138.69474090266868,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,17,125,9000.0,5760.0,60.0,0.0,121.32530940377363,0.0,10298.732736509748,0.0,1920.0,5760.0,0.0,-0.0,0.0,499.9419540864783,35.784653846783044,0.0,-0.0,0.0,60.0,78.69474090266867,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,18,125,8800.0,6300.0,50.0,0.0,-0.0,0.0,10956.098655861435,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,35.784653846783044,56.09865586143496,1.0788203050275955,0.0,48.9211796949724,29.77356120769627,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,19,125,8200.0,6480.0,35.0,0.0,0.0,-0.0,11394.342602095892,0.0,2160.0,6480.0,0.0,-0.0,0.0,0.0,35.784653846783044,1034.3426020958923,19.89120388645947,0.0,15.108796113540532,14.66476509415574,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,20,125,7400.0,6300.0,25.0,0.0,0.0,-0.0,12051.70852144758,0.0,2100.0,6300.0,0.0,-0.0,0.0,0.0,35.784653846783044,2551.708521447579,49.07131772014576,24.071317720145757,0.0,38.7360828143015,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,21,125,6500.0,6120.0,20.0,0.0,0.0,-0.0,11832.586548330351,0.0,2040.0,6120.0,0.0,-0.0,460.4949260754993,0.0,473.25483361850735,2832.091622254852,54.46330042797793,34.46330042797793,0.0,73.19938324227942,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,22,125,5800.0,5850.0,15.0,0.0,0.0,-0.0,7750.0,3206.098655861435,1950.0,5850.0,0.0,-0.0,0.0,0.0,473.25483361850735,0.0,-0.0,0.0,15.0,58.19938324227942,0.0,-0.0,-0.0,-0.0
CARBON_CAP_090,0.9,TD_TRANSITION,23,125,5400.0,5670.0,15.0,0.0,0.0,-0.0,10079.61076339252,0.0,1890.0,5670.0,0.0,-0.0,93.45737762142952,0.0,562.0393423588654,2696.153385771091,51.84910357252098,36.84910357252098,0.0,95.0484868148004,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,0,120,5979.999999999999,3720.0,15.0,0.0,-0.0,0.0,9285.946902750433,0.0,1240.0,3720.0,0.0,-0.0,0.0,694.1938745160078,92.69135404152928,2760.1407772664415,53.07963033204695,38.07963033204695,0.0,133.0789093708718,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,1,120,5750.0,3660.0,15.0,0.0,0.0,-0.0,9740.504819234508,208.72400514095716,1220.0,3660.0,0.0,-0.0,0.0,0.0,92.69135404152928,2770.5048192345075,53.27893883143284,38.27893883143284,0.0,171.35784820230464,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,2,120,5520.0,3600.0,15.0,0.0,0.0,-0.0,9738.066693882789,874.4440521177057,1200.0,3600.0,0.0,-0.0,247.56187464828182,0.0,327.875134957397,2770.5048192345075,53.27893883143284,38.27893883143284,0.0,209.63678703373748,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,3,120,5405.0,3540.0,15.0,0.0,0.0,-0.0,10049.698693750515,1005.0,1180.0,3540.0,0.0,-0.0,694.1938745160078,0.0,987.3593157476043,2770.5048192345075,53.27893883143284,38.27893883143284,0.0,247.91572586517032,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,4,120,5520.0,3480.0,20.0,0.0,0.0,-0.0,9450.504819234508,2046.3818222660284,1160.0,3480.0,0.0,-0.0,0.0,0.0,987.3593157476043,2770.5048192345075,53.27893883143284,33.27893883143284,0.0,281.1946646966031,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,5,120,5979.999999999999,3600.0,25.0,0.0,118.93191972577245,0.0,10525.766774024742,528.9319197257737,1200.0,3600.0,0.0,-0.0,694.1938745160078,0.0,1646.8434965378117,2770.5048192345075,53.27893883143284,28.27893883143284,0.0,309.47360352803594,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,6,120,7129.999999999999,3900.0,40.0,0.0,713.5915183546347,0.0,10170.322798250474,0.0,1300.0,3900.0,0.0,-0.0,0.0,-0.0,1646.8434965378117,2453.914316605109,47.190659934713636,7.190659934713636,0.0,316.66426346274955,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,7,120,8049.999999999999,4200.0,50.0,0.0,1783.9787958865866,0.0,8843.758955000412,0.0,1400.0,4200.0,0.0,-0.0,0.0,-0.0,1646.8434965378117,1177.7377508869988,22.648802901673054,0.0,27.351197098326946,289.3130663644226,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,8,120,8740.0,4080.0,55.0,0.0,3270.6277924587425,0.0,7959.383059500371,0.0,1360.0,4080.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1130.0108519591136,21.73097792229065,0.0,33.26902207770935,256.04404428671324,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,9,120,9315.0,3600.0,55.0,0.0,4459.946989716466,0.0,7075.00716400033,0.0,1200.0,3600.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1019.9541537167961,19.614502956092238,0.0,35.38549704390776,220.65854724280547,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,10,120,9545.0,3120.0,45.0,0.0,5233.004467933987,0.0,6632.819216250309,0.0,1040.0,3120.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1280.8236841842963,24.631224695851852,0.0,20.368775304148148,200.2897719386573,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,11,120,9430.0,2880.0,35.0,0.0,5649.2661869741905,0.0,6190.6312685002895,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1449.89745547448,27.882643374509232,0.0,7.117356625490768,193.17241531316654,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,12,120,9200.0,2760.0,30.0,0.0,5351.93638765976,0.0,6632.819216250309,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1864.755603910069,35.86068469057825,5.860684690578253,0.0,199.03310000374478,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,13,120,9085.0,2760.0,30.0,0.0,4638.344869305125,0.0,7517.195111750351,0.0,920.0,2760.0,0.0,-0.0,0.0,0.0,1646.8434965378117,2150.5399810554763,41.3565380972207,11.3565380972207,0.0,210.38963810096547,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,14,120,9200.0,2880.0,35.0,0.0,3449.0256720474003,0.0,8401.571007250392,0.0,960.0,2880.0,0.0,-0.0,0.0,0.0,1646.8434965378117,1690.596679297792,32.511474601880614,0.0,2.4885253981193856,207.9011127028461,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,15,120,9545.0,3120.0,40.0,0.0,2081.3085952010174,0.0,9285.946902750433,0.0,1040.0,3120.0,0.0,-0.0,-0.0,0.0,1646.8434965378117,782.2554979514503,15.043374960604815,0.0,24.956625039395185,182.94448766345124,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,16,120,9890.0,3420.0,50.0,183.26749019948127,713.5915183546347,0.0,9728.134850500453,0.0,1140.0,3420.0,0.0,-0.0,0.0,405.0061409454306,1220.5212429110427,0.0,-0.0,0.0,50.0,132.94448766345124,0.0,-0.0,-0.0,118.73900690024392
CARBON_CAP_080,0.8,TD_SUMMER,17,120,10350.0,3840.0,60.0,425.4574336327364,118.93191972577245,0.0,10391.416772125483,0.0,1280.0,3840.0,0.0,-0.0,0.0,694.1938745160078,489.79084868366806,0.0,-0.0,0.0,60.0,72.94448766345124,0.0,-0.0,-0.0,275.65387125064996
CARBON_CAP_080,0.8,TD_SUMMER,18,120,10120.0,4200.0,50.0,0.0,-0.0,0.0,11054.698693750515,0.0,1400.0,4200.0,0.0,-0.0,0.0,465.3013062494847,0.0,0.0,-0.0,0.0,50.0,22.94448766345124,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,19,120,9430.0,4320.0,35.0,0.0,-0.0,0.0,11496.886641500536,0.0,1440.0,4320.0,0.0,-0.0,-0.0,0.0,0.0,626.8866415005359,12.055512336548759,0.0,22.94448766345124,0.0,0.0,-0.0,0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,20,120,8510.0,4200.0,25.0,0.0,0.0,-0.0,12160.168563125568,0.0,1400.0,4200.0,0.0,-0.0,-0.0,0.0,0.0,2250.1685631255677,43.27247236779938,18.27247236779938,0.0,18.27247236779938,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,21,120,7474.999999999999,4080.0,20.0,0.0,-0.0,0.0,11939.074589250557,0.0,1360.0,4080.0,0.0,-0.0,694.1938745160078,0.0,659.4841807902073,2409.8807147345487,46.34385989874132,26.34385989874132,0.0,44.6163322665407,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,22,120,6669.999999999999,3900.0,15.0,0.0,0.0,-0.0,9622.156294412194,1432.542399338321,1300.0,3900.0,0.0,-0.0,172.56586050389316,0.0,823.4217482689058,1479.5904339083013,28.453662190544257,13.453662190544257,0.0,58.06999445708496,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_SUMMER,23,120,6209.999999999999,3780.0,15.0,0.0,-0.0,0.0,10170.322798250474,0.0,1260.0,3780.0,0.0,-0.0,0.0,0.0,823.4217482689058,2700.322798250475,51.92928458173991,36.92928458173991,0.0,94.99927903882487,0.0,-0.0,-0.0,-0.0
CARBON_CAP_080,0.8,TD_WINTER,0,120,5460.0,8370.0,15.0,1646.5011301446218,-0.0,0.0,9285.946902750433,0.0,2790.0,8370.0,0.0,-0.0,0.0,88.05678633945283,730.7303942273766,2770.5048192345075,53.27893883143284,38.27893883143284,0.0,133.27821787025772,0.0,-0.0,0.0,1066.7680822207005
CARBON_CAP_080,0.8,TD_WINTER,1,120,5250.0,8235.0,15.0,122.08212034303506,-0.0,0.0,9949.228824375465,0.0,2745.0,8235.0,0.0,-0.0,0.0,694.1938745160078,0.0,2770.5048192345075,53.27893883143284,38.27893883143284,0.0,171.55715670169056,0.0,-0.0,0.0,79.09700577025242
